Date,Open,High,Low,Volume,Close
16-03-2017,71.61281049,71.75482332,71.39505651,76928000,71.59860992
17-03-2017,71.74534478,71.74534478,71.21990242,175540000,71.26724243
20-03-2017,71.4613322,71.98204355,71.38085994,86168000,71.96311188
21-03-2017,72.27078269,72.59740998,71.14415691,158119600,71.19622803
22-03-2017,71.20097891,72.02937868,71.15837,103440800,71.94416809
23-03-2017,71.86841824,72.0199005,71.56072983,81385200,71.70747375
24-03-2017,71.9820355,72.09564721,71.43766142,89582400,71.57493591
27-03-2017,70.983227,71.84949737,70.61872907,94300400,71.68855286
28-03-2017,71.70275788,73.18440528,71.56547615,133499200,73.07080078
29-03-2017,73.01396742,73.39740414,72.78202016,116760000,73.22225189
30-03-2017,73.25539773,73.40214165,72.92877043,84829200,73.13231659
31-03-2017,73.03291009,73.2932657,72.69681336,78646800,73.00450897
03-04-2017,73.02818346,73.22226018,72.71575672,79942800,73.02344513
04-04-2017,72.81044938,73.58677814,72.7725788,79565600,73.52997589
05-04-2017,73.26959956,73.85658249,73.07551562,110871600,73.17492676
06-04-2017,73.30272792,73.4116085,72.90509784,84596000,73.00450897
07-04-2017,73.03766478,73.25068045,72.81991799,66688800,72.85305023
10-04-2017,72.97611351,73.10865688,72.64474786,75733600,72.77256012
11-04-2017,72.66370204,72.85778603,71.30039024,121517600,72.04358673
12-04-2017,72.02938114,72.28972958,71.75008657,81400000,72.12405396
13-04-2017,72.17612734,72.39861245,71.76902771,71291600,71.76902771
17-04-2017,71.9725618,72.16191464,71.68380505,66328400,72.13824463
18-04-2017,71.93943037,72.23764934,71.79741755,58790000,71.84001923
19-04-2017,72.16190803,72.21871026,71.48498346,69313600,71.59385681
20-04-2017,71.84949601,72.65422579,71.82109489,93278400,72.42700958
21-04-2017,72.42700698,72.54061147,72.14771966,69283600,72.34653473
24-04-2017,72.92878446,73.14180011,72.77730217,68537200,72.99505615
25-04-2017,73.12286343,73.59149638,73.10392454,75486000,73.41635132
26-04-2017,73.38794438,73.44948495,72.87197146,80164800,73.01397705
27-04-2017,73.12758824,73.24119994,72.83883149,56985200,73.06604767
28-04-2017,73.20807091,73.30748206,72.81991019,83441600,72.99978638
01-05-2017,73.68617704,74.68025241,73.61990535,134411600,74.38676453
02-05-2017,74.84118878,75.1015444,74.50983036,181408800,74.82698822
03-05-2017,73.91811165,74.81752127,73.29326542,182788000,74.6139679
04-05-2017,74.35838229,74.65187026,74.0222854,93487600,74.3631134
05-05-2017,74.47195195,75.52283655,74.47195195,109310800,75.51337433
08-05-2017,75.54652619,77.75716935,75.54652619,195009600,77.43054199
09-05-2017,77.83763786,78.31574748,77.63882279,156521600,77.89444733
10-05-2017,77.72403382,77.87077776,77.00450743,103222800,77.54888153
11-05-2017,77.46331238,78.23334399,77.39676715,109020400,78.17630005
12-05-2017,78.53279034,79.35035007,78.51853116,130108000,79.19824982
15-05-2017,79.15545965,79.4596674,78.69915166,104038800,79.00811005
16-05-2017,79.12222242,79.17925913,78.54232502,80194000,78.89881897
17-05-2017,78.00996026,78.47102633,76.16094536,203070800,76.4176178
18-05-2017,76.90244573,77.88636513,76.83590049,134272800,77.50610352
19-05-2017,77.90537291,78.19056364,77.54887905,107843200,77.75326538
22-05-2017,78.20008603,78.47577554,77.68198327,91865600,78.19533539
23-05-2017,78.62787199,78.62787199,77.87210665,79675600,78.10501862
24-05-2017,78.1240151,78.28087326,77.56788558,76712000,77.88635254
25-05-2017,78.07173754,78.36644408,77.73901137,76942400,78.13828278
26-05-2017,78.20007838,78.31415903,77.87210284,87710400,78.01470184
30-05-2017,77.92438922,78.40446505,77.8816117,80507600,78.04322052
31-05-2017,78.18581866,78.28088224,77.43005336,97804800,77.610672
01-06-2017,77.80555972,77.8816135,77.35400224,65616400,77.81031036
02-06-2017,78.00043419,78.88928986,77.67245869,111082800,78.88928986
05-06-2017,78.36168652,78.41397258,77.94340529,101326800,78.16680145
06-06-2017,78.15254065,79.06041347,78.09550395,106499600,78.41397095
07-06-2017,78.68491312,79.14122124,78.42823345,84278400,78.85127258
08-06-2017,78.79422095,78.93206204,78.39019172,85003200,78.67063904
09-06-2017,78.76570651,78.76570651,74.40697603,259530800,75.81393433
12-06-2017,74.27389557,74.44025503,72.73858999,289229200,74.12178802
13-06-2017,74.94884866,75.08668976,73.9934405,136661600,74.67790985
14-06-2017,75.11045856,75.11045856,73.37076679,126124800,73.99819946
15-06-2017,73.12359709,73.67496869,72.59598593,128661600,73.58465576
16-06-2017,73.34226551,73.68450028,72.59125073,201444400,72.62452698
19-06-2017,73.28521409,74.74921645,73.28521409,130165600,74.55908203
20-06-2017,74.81101564,74.81101564,73.89364141,99600400,73.9269104
21-06-2017,74.16931865,74.43074893,73.73677102,85063200,74.3356781
22-06-2017,74.28815626,74.73020521,73.97919053,76425200,74.22161102
23-06-2017,73.98392719,74.94883646,73.97441865,141757600,74.5305481
26-06-2017,74.9536125,75.48122379,74.10278354,102769600,74.3119278
27-06-2017,73.92689705,74.47352533,73.26619539,99047600,73.31848145
28-06-2017,73.67973171,74.44975611,73.0475484,88329600,74.31666565
29-06-2017,73.78429979,73.98393546,72.629256,125997600,73.29470825
30-06-2017,73.66071568,73.90313614,73.3422487,92096400,73.45632935
03-07-2017,73.86511089,74.06474658,73.01903269,57111200,73.20915985
05-07-2017,73.29948158,73.82233497,72.83841554,86278400,73.48960876
06-07-2017,72.98101855,73.20917264,72.69106986,96515200,72.84317017
07-07-2017,72.92394839,73.80330266,72.92394839,76806800,73.53236389
10-07-2017,73.49910329,74.37369977,73.14736009,84362400,73.95066071
11-07-2017,73.79381826,74.32618745,73.62745878,79127200,74.1740799
12-07-2017,74.33567497,74.4830246,73.83658938,99538000,74.27388763
13-07-2017,74.15983245,75.58105774,74.1313141,100797600,75.23882294
14-07-2017,75.33386647,75.98030899,75.02965865,80528400,75.84246063
17-07-2017,75.73788656,76.72655641,75.61905528,95174000,76.0896225
18-07-2017,75.91851875,76.36057496,75.66659697,71475200,76.33680725
19-07-2017,76.52692023,76.973727,76.27499851,83692000,76.78359985
20-07-2017,77.01176715,77.12584781,76.38909231,68974800,76.46038818
21-07-2017,76.29401831,76.50791317,75.76640713,105010400,76.42710876
24-07-2017,76.57446739,77.45857253,76.25124249,85972800,77.29220581
25-07-2017,77.15435897,78.12401908,77.15435897,75415600,77.60116577
26-07-2017,77.89111147,78.16679366,77.75326312,63124000,77.94339752
27-07-2017,78.08124512,78.19532577,75.01539922,129905200,76.56495667
28-07-2017,76.24649562,76.40810445,75.91376942,68854800,76.06111908
31-07-2017,76.25124374,76.45563735,75.40992337,79383600,75.69511414
01-08-2017,75.87099042,76.40335233,75.54301487,141474400,76.32254791
02-08-2017,80.70978427,80.93318766,79.22677222,279747200,79.69258881
03-08-2017,79.64980631,79.72586006,78.68489696,108389200,78.94632721
04-08-2017,79.18400506,79.81618117,79.00337917,82239600,79.33610535
07-08-2017,79.65456257,80.53866758,79.46918606,87481200,80.48638153
08-08-2017,80.38657812,81.92187646,80.22971994,144823600,81.09005737
09-08-2017,80.70027576,81.65568389,80.6289799,104526000,81.55586243
10-08-2017,81.30295576,81.35067784,78.78816055,163217200,79.11742401
11-08-2017,79.72824659,80.66831512,79.4753355,105028400,80.14817047
14-08-2017,81.02619509,81.45089547,80.75419229,88490800,81.27910614
15-08-2017,81.66562016,82.40049217,81.41747843,117862000,82.11418152
16-08-2017,82.27643092,82.54842643,81.42225364,110686400,81.80400848
17-08-2017,81.59882248,81.68949007,80.31994479,111762400,80.32949066
18-08-2017,80.32948126,81.11207535,79.78548302,109712400,80.15769196
21-08-2017,80.15771532,80.34381984,79.0172271,105474000,80.01933289
22-08-2017,80.50605591,81.35068743,80.40584971,86418400,81.24570465
23-08-2017,80.90689416,81.57495969,80.81622657,77596400,81.34113312
24-08-2017,81.55587919,81.70381477,80.65876354,79275600,81.00234222
25-08-2017,81.18366104,81.61790729,81.00233312,101920400,81.28387451
28-08-2017,81.41748106,82.30505794,81.31726759,103864000,82.05214691
29-08-2017,81.39839604,82.83950977,81.35067396,118067600,82.73930359
30-08-2017,83.16401463,83.20696014,82.59615525,109078400,82.94927979
31-08-2017,83.08765587,83.50758693,83.01130345,107140400,83.25944519
01-09-2017,83.64120376,83.70801031,83.08289027,66364400,83.28330994
05-09-2017,83.14014817,83.37874404,81.61790534,117874000,82.34323883
06-09-2017,82.64385499,82.77746806,81.59880413,86606800,82.26210022
07-09-2017,82.34801249,82.41959562,81.52247276,87714000,81.95194244
08-09-2017,81.7610655,81.8994479,80.64920784,114446000,80.69692993
11-09-2017,81.58927554,82.3289242,81.29818828,126323200,82.06646729
12-09-2017,82.59615587,83.24036769,80.76374118,286856000,81.76107025
13-09-2017,81.28864519,81.33159798,80.3533534,179629600,81.18366241
14-09-2017,80.86871656,81.06435964,80.43923963,95042800,80.52990723
15-09-2017,80.62058434,81.81356382,80.39630361,196458400,81.29342651
18-09-2017,81.403176,81.58928051,80.39630106,113077600,80.71601868
19-09-2017,81.11684548,81.24091998,80.60625415,83242400,80.74463654
20-09-2017,80.34856567,80.52035497,78.40639926,211805600,79.47531128
21-09-2017,79.34646001,79.34646001,77.89102403,150046800,78.19642639
22-09-2017,77.31363184,77.66198704,76.84598598,186581600,77.48065186
25-09-2017,76.57398323,77.45201418,76.17791326,177549200,76.84120941
26-09-2017,77.42816733,78.44935744,77.38522182,146640000,78.07714844
27-09-2017,78.39210867,78.8311243,78.26803412,102016800,78.59729767
28-09-2017,78.43504634,78.62115085,77.86718693,88022000,78.14395905
29-09-2017,78.11054562,78.54956112,77.53314044,105199200,78.54478455
02-10-2017,78.61159304,78.70226063,77.87672098,74795200,78.39685822
03-10-2017,78.49231014,79.00767819,78.44459533,64921200,78.71659088
04-10-2017,78.31098592,78.420738,77.75267233,80655200,78.23940277
05-10-2017,78.57343542,79.17470181,78.51140543,85135200,79.15084076
06-10-2017,78.95039026,79.19853196,78.75473994,69630400,79.10786438
09-10-2017,79.35123964,79.79025514,79.19854208,65051600,79.36555481
10-10-2017,79.47052508,80.39627801,79.01242519,62468000,79.39417267
11-10-2017,79.42759651,79.90955755,79.32261374,67622400,79.70436859
12-10-2017,79.60893745,80.09566783,79.3130736,64500400,79.44191742
13-10-2017,79.79026264,80.05271957,79.63756506,65576800,79.91433716
16-10-2017,80.34858152,81.3506872,80.22928357,96486000,81.29342651
17-10-2017,81.24570293,81.76584023,80.983246,75989200,81.57496643
18-10-2017,81.55110862,81.68949832,81.15981512,65496800,81.23616028
19-10-2017,79.79981276,79.95728693,78.97427301,170336800,79.43237305
20-10-2017,79.73299995,80.27699825,79.42282823,95896400,79.56121063
23-10-2017,79.86660411,80.24835892,79.20330795,87937200,79.52302551
24-10-2017,79.58028837,80.11951732,79.53734286,71028800,79.96681976
25-10-2017,79.87615384,80.18155625,79.09355972,84828400,79.63755798
26-10-2017,80.0288478,80.31516573,79.814113,68002000,80.11474609
27-10-2017,81.01186861,83.06857111,80.73032723,177816800,82.8061142
30-10-2017,83.20696513,85.20163068,83.1258434,178803200,84.55741882
31-10-2017,85.12049902,85.95558466,84.66239898,144187200,85.66449738
01-11-2017,86.06054846,86.09395537,84.02771452,134551200,84.63851929
02-11-2017,84.50014622,85.40680761,83.87024964,165573600,85.22070313
03-11-2017,88.03136995,88.15543719,86.65705529,237594400,87.31558228
06-11-2017,87.25353489,88.50378215,86.94336318,140105200,88.15065765
07-11-2017,87.98842277,88.627858,87.84049449,97446000,88.41789246
08-11-2017,88.34630176,89.1002655,88.18882763,97638000,89.1002655
09-11-2017,88.56104999,89.03347246,87.62098163,117930400,88.92848969
10-11-2017,88.86143902,88.99074601,88.45915873,100582000,88.65071869
13-11-2017,88.09039613,88.56930332,88.04250249,67928400,88.31548309
14-11-2017,87.87009472,88.08081505,86.97932708,99130000,87.05595398
15-11-2017,86.39985994,86.56748039,85.63839922,116632400,85.97363281
16-11-2017,86.97932329,87.3097704,86.55788997,94550000,86.94101715
17-11-2017,86.9122959,87.07991637,86.24182865,87598000,86.48606873
20-11-2017,86.55311554,86.68242255,86.20351528,65049600,86.40465546
21-11-2017,86.78777789,88.18618615,86.78777789,100525200,87.91799927
22-11-2017,88.02335733,88.80876489,87.87489726,102355600,88.78961182
24-11-2017,88.85666336,89.04822334,88.64114925,56106800,88.79440308
27-11-2017,88.83270946,88.8470761,88.01377491,82867200,88.37295532
28-11-2017,88.47353722,88.74651056,87.30500234,105715200,87.88448334
29-11-2017,87.67376151,87.8126414,85.05413825,166665600,86.16519928
30-11-2017,86.62014679,87.43908128,85.66712619,166108800,87.30020142
01-12-2017,86.39028286,87.21400389,85.69586883,159037200,86.91708374
04-12-2017,87.60191108,87.66895779,86.23702995,130169600,86.3184433
05-12-2017,85.96404662,87.1421615,85.64796613,109400800,86.24181366
06-12-2017,85.21694684,86.50999467,84.71888662,114240000,85.94009399
07-12-2017,85.94969008,86.62495104,85.89222355,102693200,86.08857727
08-12-2017,86.64889172,86.89313176,85.84911757,93420800,86.11251068
11-12-2017,86.03110059,87.79826941,85.83474688,141095200,87.69290924
12-12-2017,87.44386216,87.55880251,87.11342237,77636800,87.22835541
13-12-2017,87.61148938,88.10954964,87.37203579,95273600,87.50134277
14-12-2017,87.56360153,87.91320906,87.20442111,81906000,87.47740173
15-12-2017,88.15265641,88.41126307,87.59233588,160677200,88.31548309
18-12-2017,88.75130137,89.86236237,88.74172117,117684400,89.48881531
19-12-2017,88.82313765,88.99554456,88.37296365,109745600,88.58847046
20-12-2017,88.74650116,89.00990158,87.97067382,93902400,88.49747467
21-12-2017,88.41126494,89.29724617,88.37774524,83799600,88.81354523
22-12-2017,88.65550498,89.00989893,88.56930519,65397600,88.81354523
26-12-2017,86.7973567,87.11822367,86.26097563,132742000,86.68721008
27-12-2017,86.46212262,86.78777603,86.27534909,85992800,86.70157623
28-12-2017,86.89313643,87.3002105,86.64410263,65920800,86.93144989
29-12-2017,86.66325794,86.69677765,86.04067712,103999600,86.04546356
02-01-2018,86.49084324,87.51570426,86.05982242,102223600,87.49654388
03-01-2018,87.62585134,88.59324585,87.35287806,118071600,87.48217773
04-01-2018,87.63065112,88.07603865,87.41035789,89738400,87.8653183
05-01-2018,88.06167508,88.98596257,87.87490154,94640000,88.80876923
08-01-2018,88.49747467,89.10089512,88.29632721,82271200,88.49747467
09-01-2018,88.59325996,88.83750002,88.047306,86336000,88.48789978
10-01-2018,87.9275594,88.47351323,87.85093251,95839600,88.46871948
11-01-2018,88.61239349,89.04341429,88.56450716,74670800,88.94284058
12-01-2018,89.37386221,89.93897648,89.120042,101672400,89.80966949
16-01-2018,90.19758934,90.91116371,89.35471529,118263600,89.37866211
17-01-2018,89.35950333,90.84411862,88.84228996,137547200,90.77228546
18-01-2018,90.90159519,91.25120276,90.36522139,124773600,90.8489151
19-01-2018,90.53760769,91.00214821,89.96292056,129700400,90.46577454
22-01-2018,89.91025995,90.14013339,89.57502632,108434400,89.7665863
23-01-2018,89.910249,90.93511013,89.68037559,130756400,89.78572845
24-01-2018,89.88629162,89.91023844,87.94671622,204420400,88.43520355
25-01-2018,88.57408991,88.78481024,86.66804137,166116000,86.94580841
26-01-2018,87.37204205,87.37204205,86.44296087,156572000,87.13737488
29-01-2018,86.4908425,86.4908425,85.01102116,202561600,85.43724823
30-01-2018,84.2735148,85.15470237,83.87602091,184192800,84.9631424
31-01-2018,84.91524665,85.66713451,84.73805332,129915600,85.18343353
01-02-2018,85.05892524,85.7533393,84.86257151,188923200,85.35105896
02-02-2018,84.49859847,84.88172571,81.6730488,346375200,81.86460876
05-02-2018,81.19413907,83.48331492,79.70952382,290954000,79.94419098
06-02-2018,79.14920295,83.40668768,78.75170909,272975200,83.07624054
07-02-2018,83.10498369,83.25344378,81.17978176,206434400,81.40486145
08-02-2018,81.7640349,82.10406224,79.24498556,217562000,79.30245209
09-02-2018,80.52864238,80.92294355,77.2443695,282690400,80.21127319
12-02-2018,81.21626939,83.80810311,80.7402156,243278000,83.24069214
13-02-2018,82.87523584,84.22164462,82.73097644,130196800,84.02449036
14-02-2018,83.399375,85.563244,83.32244301,162579600,85.48149872
15-02-2018,86.6451724,88.23201102,86.26529643,204588800,88.18392944
16-02-2018,87.88098597,89.06390417,87.59728048,160704400,87.91464233
20-02-2018,87.7319203,88.79461622,87.42897631,135722000,87.63574982
21-02-2018,88.10699938,88.72730529,87.23183103,149886400,87.26068878
22-02-2018,87.61171048,88.64555606,87.56843486,123967600,87.94831085
23-02-2018,88.51092529,89.4630257,88.44841117,135249600,89.39089966
26-02-2018,89.79962092,91.26143135,89.73230085,152648800,91.05947113
27-02-2018,91.12199996,91.78558154,90.66999053,155712400,90.78058624
28-02-2018,91.19891375,91.85288329,90.61707758,151128400,90.65073395
01-03-2018,90.85270742,91.44897623,88.02525672,195208000,89.15046692
02-03-2018,88.0925663,89.77557542,87.92426245,153816000,89.7322998
05-03-2018,89.25143506,90.46800957,88.91964068,113605600,90.02561951
06-03-2018,90.54978299,90.71327359,89.69385299,95154000,89.9535141
07-03-2018,89.12160323,89.55918735,88.79942809,126814000,89.16487885
08-03-2018,89.38126976,90.16987948,89.18412283,95096400,90.08332825
09-03-2018,90.57380409,91.55475475,90.29971051,128740800,91.5451355
12-03-2018,91.6941951,92.70400344,91.65573278,128828400,92.38182831
13-03-2018,92.80017142,93.23775551,91.18929582,126774000,91.54032135
14-03-2018,91.70862984,91.80480032,90.50166723,117473600,90.80461121
15-03-2018,90.83346784,91.67016647,90.62670167,90975200,90.90559387
16-03-2018,90.90559015,91.13159482,90.4103052,157618800,90.6026535
19-03-2018,90.26604692,90.33817294,88.50609862,133787200,89.29470825
20-03-2018,89.26586914,90.01600921,89.12160974,78597600,89.26586914
21-03-2018,89.16968561,89.19373006,87.35203638,148219600,87.35684967
22-03-2018,86.74616208,88.03486276,86.07296133,165963200,86.19317627
23-03-2018,85.97196811,86.7076829,84.31300354,164115200,84.31300354
26-03-2018,85.81810834,88.2368325,85.03430454,150164800,88.07814789
27-03-2018,88.51571871,89.22258314,85.26510941,163690400,85.94792938
28-03-2018,85.42378422,86.75576764,84.43321442,166674000,85.0535202
29-03-2018,85.69308274,87.58767155,85.25549856,153594000,85.67865753
02-04-2018,85.13048044,86.2364595,84.08701551,150347200,85.14971161
03-04-2018,85.61132481,86.1450794,84.28415459,121112000,85.9719696
04-04-2018,84.28415598,87.71268093,84.23126112,138422000,87.52033997
05-04-2018,87.98677009,88.78018568,87.74634023,107732800,88.09255981
06-04-2018,87.21260351,87.93869919,85.88061976,140021200,85.96717834
09-04-2018,86.68845736,88.23201306,86.67403215,116070800,86.77020264
10-04-2018,88.18874501,88.66960481,87.48188052,113634400,88.30895996
11-04-2018,87.81846509,88.63111916,87.56361003,89726400,87.91944885
12-04-2018,88.38590522,89.1504706,88.2079821,91557200,88.73693085
13-04-2018,89.04467434,89.55438455,88.59747825,100497200,89.02062988
16-04-2018,89.16488596,89.72268506,89.06871547,86313600,89.54476929
17-04-2018,89.86693059,91.04503538,89.82846093,106421600,90.70843506
18-04-2018,90.50166519,90.9873382,90.05446917,83018000,90.51609039
19-04-2018,88.55418103,89.33798471,88.02523975,139235200,88.09255981
20-04-2018,87.03468566,87.33281639,84.54863401,261964400,84.68808746
23-04-2018,85.221833,85.26510862,83.90427465,146062000,84.45726776
24-04-2018,84.6640484,84.98141766,82.52422359,134768000,83.3513031
25-04-2018,83.19740308,84.54381172,83.09642665,113528400,83.69268799
26-04-2018,83.91870796,84.69289253,83.55806311,111852000,83.96679688
27-04-2018,83.86101022,84.01969484,82.24051498,142623200,83.05316925
30-04-2018,82.96179475,85.42860031,82.82234131,169709600,84.4668808
01-05-2018,85.01988615,86.36148185,84.47170624,214277600,86.31340027
02-05-2018,89.26106069,90.47282944,88.5734347,266157600,89.9054184
03-05-2018,89.57360711,90.35259748,88.88116796,136272800,90.05927277
04-05-2018,90.71324062,93.59839879,90.67477096,224805200,93.3964386
07-05-2018,94.0456074,95.24295085,93.83884122,169805600,94.03599548
08-05-2018,93.95426375,94.54571929,93.31952524,113611200,94.463974
09-05-2018,94.70439209,95.11311849,94.06484771,92844800,95.09388733
10-05-2018,95.27661206,96.54126822,95.23332911,111957200,96.38258362
11-05-2018,96.46948121,96.74462437,95.4847405,104848800,96.03503418
14-05-2018,96.23777382,96.48878717,95.68265564,83115200,95.82263947
15-05-2018,95.16132101,95.30131219,94.35036502,94780800,94.99720001
16-05-2018,94.81860055,95.97228676,94.78480704,76732400,95.83712006
17-05-2018,95.75023381,96.18950533,94.95858313,69176000,95.26269531
18-05-2018,95.35923894,95.65851928,94.84756325,73190800,94.93444824
21-05-2018,95.75024186,96.36329077,95.22408531,73603200,95.57164001
22-05-2018,95.93367645,96.17503348,95.16133101,60962800,95.34476471
23-05-2018,94.95376627,95.99159853,94.66895938,80233600,95.92401886
24-05-2018,96.12192716,96.15571332,94.88618046,92936000,95.82263947
25-05-2018,95.86125955,96.54671258,95.58128453,69844000,96.0302124
29-05-2018,95.5571494,96.11226755,95.20476287,90056400,95.7019577
30-05-2018,95.61506301,95.75022233,95.16131072,74762000,95.50886536
31-05-2018,95.37371053,95.86124899,94.85237855,109931200,95.20475769
01-06-2018,95.74542105,96.84117669,95.62956702,93770000,96.83152771
04-06-2018,97.5073127,98.36654305,97.36732888,105064800,97.59902954
05-06-2018,98.19759177,98.61755058,97.85486161,86264000,98.31343842
06-06-2018,98.4679106,98.68513042,97.64246646,83734400,98.63685608
07-06-2018,98.71408331,98.74304497,97.84519675,85388800,98.38584137
08-06-2018,97.28043993,97.68109345,96.60464323,106627200,97.53627777
11-06-2018,97.36733316,97.6666135,96.81703946,73234000,97.30940247
12-06-2018,97.38662328,97.97553489,97.27076928,67644400,97.8162384
13-06-2018,97.88381932,98.10587098,96.92804774,86553600,97.05355072
14-06-2018,97.46385736,97.4735137,96.82184693,86440400,97.1018219
15-06-2018,96.73013914,96.79289432,95.87573331,246876800,96.15570831
18-06-2018,95.69228764,96.33912248,95.36403836,73939600,96.10742188
19-06-2018,94.36966818,94.94409901,93.55388036,134314000,94.63516235
20-06-2018,94.95376466,95.36406718,94.65447695,82514800,95.02616882
21-06-2018,95.3882019,95.91919028,94.27313368,102847600,94.52414703
22-06-2018,94.84272885,94.85720968,94.15727584,108801600,94.26347351
25-06-2018,93.52974845,94.26347583,92.2409029,126652400,92.93601227
26-06-2018,93.33183742,95.04064174,93.11461023,98276800,94.02693939
27-06-2018,94.41309889,95.40266392,93.83384365,101141200,93.89659882
28-06-2018,93.86765273,94.88617959,93.72283705,69460800,94.5434494
29-06-2018,94.92479311,95.35924015,93.2932247,90950800,94.35519409
02-07-2018,93.73250369,95.41234659,93.53941365,70925200,95.35441589
03-07-2018,95.64886262,95.72609863,93.59732803,55819200,93.78076172
05-07-2018,94.42759093,94.98271644,93.95453328,66416800,94.49517059
06-07-2018,94.50483368,95.95780025,94.39863601,69940800,95.73575592
09-07-2018,96.47429639,97.04389533,96.37775507,79026400,96.99562836
10-07-2018,97.05839802,97.33354119,96.8025528,63756400,96.88462067
11-07-2018,95.99157918,96.60945244,95.56196406,75326000,95.69229889
12-07-2018,96.4887815,97.39628615,96.38258383,72164400,97.21285248
13-07-2018,97.23700276,97.60386279,97.1501104,50055600,97.35768127
16-07-2018,97.4493936,97.99485545,96.91840522,60172400,97.15493774
17-07-2018,96.59499122,97.61834266,96.32949702,62138000,97.41560364
18-07-2018,97.57490019,97.58455653,96.68187625,65573600,96.90875244
19-07-2018,96.56602406,97.94658646,96.56602406,81147200,97.62316895
20-07-2018,97.57488759,97.88864873,96.79771778,82704800,97.4107666
23-07-2018,97.04389293,97.66177357,96.50325566,63957600,97.49282074
24-07-2018,97.89829371,98.4823808,97.70521108,74791600,98.16378784
25-07-2018,98.19274668,99.05680871,97.88863456,66839600,99.04232788
26-07-2018,98.94095402,99.59262074,98.45824011,76304000,98.7478714
27-07-2018,99.12440083,99.22094215,96.76392978,96096000,97.18871307
30-07-2018,97.63280677,97.77762243,96.26673273,84118000,96.67221069
31-07-2018,96.86046845,97.74866037,96.39705981,157492000,96.8556366
01-08-2018,101.1228388,102.3923716,100.2442958,271742800,102.2668686
02-08-2018,101.8227729,105.5879435,101.7117508,249616000,105.110054
03-08-2018,104.9362724,105.7617166,104.1880643,133789600,105.3996811
06-08-2018,105.404513,106.0079055,104.9555925,101701600,105.9210205
07-08-2018,106.0417005,106.1285855,104.8059464,102349600,104.9748993
08-08-2018,104.4632251,105.3127991,103.7246733,90102000,105.0424805
09-08-2018,106.1430611,106.2637396,105.0183366,93970400,105.8292999
10-08-2018,105.4466129,106.2894835,105.112371,98444800,105.5289612
13-08-2018,106.3912026,107.1856296,105.6113073,103563600,106.1780624
14-08-2018,106.8029711,106.996731,105.8825934,82992000,106.6043625
15-08-2018,106.3476158,107.0839164,105.916494,115230400,106.841713
16-08-2018,107.5731644,108.5710415,107.4375311,114001600,108.3336868
17-08-2018,108.3918181,110.5764908,108.2561848,141708000,110.3972626
20-08-2018,110.6491495,111.1723024,109.2007702,121150800,109.3703156
21-08-2018,110.0194157,110.2083341,108.6776066,104639200,109.1668549
22-08-2018,108.7115221,109.806279,108.5855715,76072400,109.1717072
23-08-2018,108.9779345,110.1405155,108.9537201,75532800,109.3848419
24-08-2018,109.9225519,110.067868,109.2007828,73905600,109.7094116
27-08-2018,110.1889772,110.95919,109.7917673,82100400,110.5716629
28-08-2018,111.0899524,111.8310944,111.0463575,91107200,111.4241943
29-08-2018,111.6421814,113.2601062,111.283725,109019200,113.0130539
30-08-2018,113.1438597,115.570736,112.7321108,195175200,114.0061035
31-08-2018,114.7230079,115.8662086,114.4759631,173360400,115.2655487
04-09-2018,115.643393,116.016381,114.7811492,109560400,115.6191711
05-09-2018,115.9243553,116.2537485,114.0400125,133332000,114.8974075
06-09-2018,114.5873786,115.1299193,112.1992559,137160000,113.0711899
07-09-2018,112.4656822,114.1707893,111.9134586,150479200,112.1992569
10-09-2018,112.0297028,112.4656734,109.859562,158066000,110.7605591
11-09-2018,110.6055519,113.6524757,109.9031634,142996000,113.434494
12-09-2018,113.9624973,113.9915606,111.492019,197114800,112.0878448
13-09-2018,113.2746325,115.6143187,112.8144475,166825600,114.6745682
14-09-2018,114.354853,114.8828547,112.7902209,127997200,113.4296341
17-09-2018,112.6110074,112.9985344,110.2471064,148780400,110.5425949
18-09-2018,110.4989757,112.4656739,110.174424,126286800,110.7169647
19-09-2018,110.842913,111.3854464,109.2928123,108495200,110.7799377
20-09-2018,111.6857817,112.6739686,111.1577726,106435200,111.584053
21-09-2018,111.9473672,112.2283242,110.2567843,384986800,110.4360199
24-09-2018,110.0291131,112.1798737,109.9370747,110773600,111.9522018
25-09-2018,111.4484171,112.9355498,111.4241952,98217600,112.6303711
26-09-2018,112.0539443,113.3860635,111.453277,95938800,111.7729874
27-09-2018,113.4199486,114.6890922,113.2843078,120724800,113.9673233
28-09-2018,113.8898289,114.3984576,113.5168409,91717600,114.3500214
01-10-2018,115.4205609,116.1326397,114.6455143,94403200,115.086319
02-10-2018,115.0814814,116.4136006,114.7811515,99152800,116.064827
03-10-2018,116.4378092,118.0944799,116.3070172,114619200,117.4163132
04-10-2018,116.7914258,117.5519482,114.8295763,128168000,115.4399338
05-10-2018,115.4254087,115.6433904,111.8504832,134322000,113.6476288
08-10-2018,112.6400782,113.8946906,111.6664155,118655600,113.395752
09-10-2018,113.3327751,115.0911748,112.6594497,107564000,114.8974075
10-10-2018,114.2144039,114.6455258,109.6561323,167962400,109.8062973
11-10-2018,108.9149698,111.3273141,107.8492761,212497600,108.8810577
12-10-2018,111.7729877,112.9646321,110.0388098,161351600,112.5916367
15-10-2018,112.1314353,112.4559871,110.2470927,123164000,110.2906876
